time,temperature,dew_point,humidity,wind_speed,pressure,precipitation,temperature_raw,dew_point_raw,humidity_raw,wind_speed_raw,pressure_raw,precipitation_raw
2010-01-01,32.0,16.0,43.0,5.0,29.8,1.6,32 | 89.6,16 | 60.8,43,5 | 3.11,29.8 | 1009,1.6 | 0.06
2010-01-02,31.0,15.0,41.0,11.0,29.83,0.6,31 | 87.8,15 | 59.0,41,11 | 6.84,29.83 | 1010,0.6 | 0.02
2010-01-03,31.0,11.0,33.0,12.0,29.85,0.0,31 | 87.8,11 | 51.8,33,12 | 7.46,29.85 | 1011,0.0 | 0.0
2010-01-04,30.0,7.0,27.0,11.0,29.85,0.0,30 | 86.0,7 | 44.6,27,11 | 6.84,29.85 | 1011,0.0 | 0.0
2010-01-05,30.0,9.0,31.0,8.0,29.83,0.0,30 | 86.0,9 | 48.2,31,8 | 4.97,29.83 | 1010,0.0 | 0.0
2010-01-06,31.0,13.0,37.0,7.0,29.8,0.0,31 | 87.8,13 | 55.4,37,7 | 4.35,29.8 | 1009,0.0 | 0.0
2010-01-07,31.0,13.0,37.0,10.0,29.77,0.0,31 | 87.8,13 | 55.4,37,10 | 6.21,29.77 | 1008,0.0 | 0.0
2010-01-08,30.0,11.0,35.0,10.0,29.83,0.0,30 | 86.0,11 | 51.8,35,10 | 6.21,29.83 | 1010,0.0 | 0.0
2010-01-09,30.0,8.0,29.0,12.0,29.83,0.0,30 | 86.0,8 | 46.4,29,12 | 7.46,29.83 | 1010,0.0 | 0.0
2010-01-10,30.0,6.0,26.0,13.0,29.83,0.0,30 | 86.0,6 | 42.8,26,13 | 8.08,29.83 | 1010,0.0 | 0.0
2010-01-11,29.0,-3.0,15.0,13.0,29.85,0.0,29 | 84.2,-3 | 26.6,15,13 | 8.08,29.85 | 1011,0.0 | 0.0
2010-01-12,28.0,3.0,23.0,14.0,29.88,0.0,28 | 82.4,3 | 37.4,23,14 | 8.7,29.88 | 1012,0.0 | 0.0
2010-01-13,29.0,7.0,29.0,11.0,29.88,0.0,29 | 84.2,7 | 44.6,29,11 | 6.84,29.88 | 1012,0.0 | 0.0
2010-01-14,30.0,12.0,37.0,9.0,29.88,0.0,30 | 86.0,12 | 53.6,37,9 | 5.59,29.88 | 1012,0.0 | 0.0
2010-01-15,31.0,14.0,42.0,9.0,29.88,0.0,31 | 87.8,14 | 57.2,42,9 | 5.59,29.88 | 1012,0.0 | 0.0
2010-01-16,30.0,15.0,44.0,10.0,29.94,0.0,30 | 86.0,15 | 59.0,44,10 | 6.21,29.94 | 1014,0.0 | 0.0
2010-01-17,31.0,11.0,35.0,10.0,29.94,0.0,31 | 87.8,11 | 51.8,35,10 | 6.21,29.94 | 1014,0.0 | 0.0
2010-01-18,31.0,11.0,34.0,10.0,29.91,0.0,31 | 87.8,11 | 51.8,34,10 | 6.21,29.91 | 1013,0.0 | 0.0
2010-01-19,31.0,14.0,41.0,8.0,29.85,0.0,31 | 87.8,14 | 57.2,41,8 | 4.97,29.85 | 1011,0.0 | 0.0
2010-01-20,31.0,16.0,42.0,11.0,29.85,0.0,31 | 87.8,16 | 60.8,42,11 | 6.84,29.85 | 1011,0.0 | 0.0
2010-01-21,32.0,15.0,40.0,11.0,29.85,0.0,32 | 89.6,15 | 59.0,40,11 | 6.84,29.85 | 1011,0.0 | 0.0
2010-01-22,31.0,16.0,44.0,11.0,29.85,0.0,31 | 87.8,16 | 60.8,44,11 | 6.84,29.85 | 1011,0.0 | 0.0
2010-01-23,31.0,14.0,45.0,10.0,29.85,0.1,31 | 87.8,14 | 57.2,45,10 | 6.21,29.85 | 1011,0.1 | 0.0
2010-01-24,31.0,11.0,35.0,11.0,29.83,0.0,31 | 87.8,11 | 51.8,35,11 | 6.84,29.83 | 1010,0.0 | 0.0
2010-01-25,30.0,10.0,34.0,11.0,29.83,0.0,30 | 86.0,10 | 50.0,34,11 | 6.84,29.83 | 1010,0.0 | 0.0
2010-01-26,30.0,10.0,33.0,11.0,29.83,0.0,30 | 86.0,10 | 50.0,33,11 | 6.84,29.83 | 1010,0.0 | 0.0
2010-01-27,30.0,10.0,34.0,10.0,29.83,0.0,30 | 86.0,10 | 50.0,34,10 | 6.21,29.83 | 1010,0.0 | 0.0
2010-01-28,31.0,10.0,34.0,10.0,29.83,0.0,31 | 87.8,10 | 50.0,34,10 | 6.21,29.83 | 1010,0.0 | 0.0
2010-01-29,31.0,9.0,31.0,12.0,29.83,0.0,31 | 87.8,9 | 48.2,31,12 | 7.46,29.83 | 1010,0.0 | 0.0
2010-01-30,31.0,11.0,34.0,11.0,29.85,0.0,31 | 87.8,11 | 51.8,34,11 | 6.84,29.85 | 1011,0.0 | 0.0
2010-01-31,32.0,12.0,36.0,11.0,29.88,0.0,32 | 89.6,12 | 53.6,36,11 | 6.84,29.88 | 1012,0.0 | 0.0
2010-02-01,30.0,9.0,31.0,8.0,29.85,0.0,30 | 86.0,9 | 48.2,31,8 | 4.97,29.85 | 1011,0.0 | 0.0
2010-02-02,31.0,11.0,35.0,8.0,29.8,0.0,31 | 87.8,11 | 51.8,35,8 | 4.97,29.8 | 1009,0.0 | 0.0
2010-02-03,30.0,12.0,39.0,7.0,29.8,0.0,30 | 86.0,12 | 53.6,39,7 | 4.35,29.8 | 1009,0.0 | 0.0
2010-02-04,31.0,13.0,39.0,9.0,29.8,0.0,31 | 87.8,13 | 55.4,39,9 | 5.59,29.8 | 1009,0.0 | 0.0
2010-02-05,31.0,13.0,39.0,8.0,29.8,0.0,31 | 87.8,13 | 55.4,39,8 | 4.97,29.8 | 1009,0.0 | 0.0
2010-02-06,32.0,13.0,35.0,12.0,29.8,0.0,32 | 89.6,13 | 55.4,35,12 | 7.46,29.8 | 1009,0.0 | 0.0
2010-02-07,32.0,14.0,40.0,10.0,29.83,0.0,32 | 89.6,14 | 57.2,40,10 | 6.21,29.83 | 1010,0.0 | 0.0
2010-02-08,32.0,13.0,37.0,9.0,29.83,0.0,32 | 89.6,13 | 55.4,37,9 | 5.59,29.83 | 1010,0.0 | 0.0
2010-02-09,31.0,13.0,38.0,10.0,29.83,0.0,31 | 87.8,13 | 55.4,38,10 | 6.21,29.83 | 1010,0.0 | 0.0
2010-02-10,32.0,14.0,38.0,10.0,29.83,0.0,32 | 89.6,14 | 57.2,38,10 | 6.21,29.83 | 1010,0.0 | 0.0
2010-02-11,32.0,15.0,41.0,11.0,29.83,0.4,32 | 89.6,15 | 59.0,41,11 | 6.84,29.83 | 1010,0.4 | 0.02
2010-02-12,32.0,16.0,41.0,12.0,29.85,0.2,32 | 89.6,16 | 60.8,41,12 | 7.46,29.85 | 1011,0.2 | 0.01
2010-02-13,33.0,15.0,37.0,11.0,29.83,0.0,33 | 91.4,15 | 59.0,37,11 | 6.84,29.83 | 1010,0.0 | 0.0
2010-02-14,32.0,14.0,38.0,10.0,29.83,0.0,32 | 89.6,14 | 57.2,38,10 | 6.21,29.83 | 1010,0.0 | 0.0
2010-02-15,32.0,13.0,36.0,9.0,29.77,0.0,32 | 89.6,13 | 55.4,36,9 | 5.59,29.77 | 1008,0.0 | 0.0
2010-02-16,31.0,13.0,38.0,10.0,29.83,0.0,31 | 87.8,13 | 55.4,38,10 | 6.21,29.83 | 1010,0.0 | 0.0
2010-02-17,32.0,11.0,34.0,10.0,29.85,0.0,32 | 89.6,11 | 51.8,34,10 | 6.21,29.85 | 1011,0.0 | 0.0
2010-02-18,32.0,15.0,41.0,10.0,29.85,0.7,32 | 89.6,15 | 59.0,41,10 | 6.21,29.85 | 1011,0.7 | 0.03
2010-02-19,32.0,16.0,42.0,12.0,29.85,0.0,32 | 89.6,16 | 60.8,42,12 | 7.46,29.85 | 1011,0.0 | 0.0
2010-02-20,32.0,14.0,39.0,10.0,29.83,0.0,32 | 89.6,14 | 57.2,39,10 | 6.21,29.83 | 1010,0.0 | 0.0
2010-02-21,33.0,15.0,39.0,12.0,29.83,0.0,33 | 91.4,15 | 59.0,39,12 | 7.46,29.83 | 1010,0.0 | 0.0
2010-02-22,33.0,13.0,36.0,12.0,29.83,0.0,33 | 91.4,13 | 55.4,36,12 | 7.46,29.83 | 1010,0.0 | 0.0
2010-02-23,32.0,13.0,36.0,10.0,29.83,0.0,32 | 89.6,13 | 55.4,36,10 | 6.21,29.83 | 1010,0.0 | 0.0
2010-02-24,32.0,12.0,35.0,9.0,29.8,0.0,32 | 89.6,12 | 53.6,35,9 | 5.59,29.8 | 1009,0.0 | 0.0
2010-02-25,33.0,14.0,37.0,7.0,29.77,0.0,33 | 91.4,14 | 57.2,37,7 | 4.35,29.77 | 1008,0.0 | 0.0
2010-02-26,33.0,13.0,33.0,12.0,29.8,0.0,33 | 91.4,13 | 55.4,33,12 | 7.46,29.8 | 1009,0.0 | 0.0
2010-02-27,30.0,18.0,49.0,12.0,29.83,0.5,30 | 86.0,18 | 64.4,49,12 | 7.46,29.83 | 1010,0.5 | 0.02
2010-02-28,28.0,19.0,62.0,7.0,29.88,1.0,28 | 82.4,19 | 66.2,62,7 | 4.35,29.88 | 1012,1.0 | 0.04
2010-03-01,26.0,20.0,69.0,7.0,29.88,6.3,26 | 78.8,20 | 68.0,69,7 | 4.35,29.88 | 1012,6.3 | 0.25
2010-03-02,31.0,16.0,48.0,6.0,29.88,0.0,31 | 87.8,16 | 60.8,48,6 | 3.73,29.88 | 1012,0.0 | 0.0
2010-03-03,26.0,21.0,74.0,10.0,29.88,33.4,26 | 78.8,21 | 69.8,74,10 | 6.21,29.88 | 1012,33.4 | 1.31
2010-03-04,30.0,20.0,62.0,4.0,29.88,0.2,30 | 86.0,20 | 68.0,62,4 | 2.49,29.88 | 1012,0.2 | 0.01
2010-03-05,32.0,18.0,50.0,5.0,29.85,0.0,32 | 89.6,18 | 64.4,50,5 | 3.11,29.85 | 1011,0.0 | 0.0
2010-03-06,31.0,19.0,52.0,10.0,29.85,2.1,31 | 87.8,19 | 66.2,52,10 | 6.21,29.85 | 1011,2.1 | 0.08
2010-03-07,31.0,20.0,58.0,11.0,29.85,10.6,31 | 87.8,20 | 68.0,58,11 | 6.84,29.85 | 1011,10.6 | 0.42
2010-03-08,32.0,18.0,48.0,12.0,29.88,0.6,32 | 89.6,18 | 64.4,48,12 | 7.46,29.88 | 1012,0.6 | 0.02
2010-03-09,31.0,18.0,49.0,12.0,29.88,1.2,31 | 87.8,18 | 64.4,49,12 | 7.46,29.88 | 1012,1.2 | 0.05
2010-03-10,32.0,14.0,38.0,10.0,29.88,0.0,32 | 89.6,14 | 57.2,38,10 | 6.21,29.88 | 1012,0.0 | 0.0
2010-03-11,32.0,11.0,31.0,8.0,29.88,0.0,32 | 89.6,11 | 51.8,31,8 | 4.97,29.88 | 1012,0.0 | 0.0
2010-03-12,32.0,12.0,35.0,10.0,29.88,0.0,32 | 89.6,12 | 53.6,35,10 | 6.21,29.88 | 1012,0.0 | 0.0
2010-03-13,32.0,14.0,39.0,10.0,29.85,0.0,32 | 89.6,14 | 57.2,39,10 | 6.21,29.85 | 1011,0.0 | 0.0
2010-03-14,33.0,14.0,36.0,13.0,29.8,0.0,33 | 91.4,14 | 57.2,36,13 | 8.08,29.8 | 1009,0.0 | 0.0
2010-03-15,33.0,15.0,38.0,15.0,29.83,0.1,33 | 91.4,15 | 59.0,38,15 | 9.32,29.83 | 1010,0.1 | 0.0
2010-03-16,33.0,17.0,44.0,14.0,29.83,2.0,33 | 91.4,17 | 62.6,44,14 | 8.7,29.83 | 1010,2.0 | 0.08
2010-03-17,33.0,16.0,40.0,11.0,29.83,0.0,33 | 91.4,16 | 60.8,40,11 | 6.84,29.83 | 1010,0.0 | 0.0
2010-03-18,30.0,20.0,56.0,12.0,29.85,16.7,30 | 86.0,20 | 68.0,56,12 | 7.46,29.85 | 1011,16.7 | 0.66
2010-03-19,30.0,22.0,68.0,9.0,29.88,18.5,30 | 86.0,22 | 71.6,68,9 | 5.59,29.88 | 1012,18.5 | 0.73
2010-03-20,29.0,22.0,71.0,9.0,29.88,19.8,29 | 84.2,22 | 71.6,71,9 | 5.59,29.88 | 1012,19.8 | 0.78
2010-03-21,29.0,21.0,68.0,8.0,29.85,10.6,29 | 84.2,21 | 69.8,68,8 | 4.97,29.85 | 1011,10.6 | 0.42
2010-03-22,31.0,20.0,57.0,6.0,29.8,1.9,31 | 87.8,20 | 68.0,57,6 | 3.73,29.8 | 1009,1.9 | 0.07
2010-03-23,30.0,19.0,54.0,8.0,29.77,0.2,30 | 86.0,19 | 66.2,54,8 | 4.97,29.77 | 1008,0.2 | 0.01
2010-03-24,31.0,19.0,52.0,8.0,29.74,0.4,31 | 87.8,19 | 66.2,52,8 | 4.97,29.74 | 1007,0.4 | 0.02
2010-03-25,31.0,20.0,57.0,9.0,29.8,8.5,31 | 87.8,20 | 68.0,57,9 | 5.59,29.8 | 1009,8.5 | 0.33
2010-03-26,31.0,21.0,63.0,10.0,29.83,9.8,31 | 87.8,21 | 69.8,63,10 | 6.21,29.83 | 1010,9.8 | 0.39
2010-03-27,32.0,20.0,58.0,9.0,29.8,0.9,32 | 89.6,20 | 68.0,58,9 | 5.59,29.8 | 1009,0.9 | 0.04
2010-03-28,32.0,20.0,56.0,11.0,29.8,0.8,32 | 89.6,20 | 68.0,56,11 | 6.84,29.8 | 1009,0.8 | 0.03
2010-03-29,31.0,21.0,62.0,13.0,29.85,8.1,31 | 87.8,21 | 69.8,62,13 | 8.08,29.85 | 1011,8.1 | 0.32
2010-03-30,29.0,22.0,70.0,9.0,29.88,8.1,29 | 84.2,22 | 71.6,70,9 | 5.59,29.88 | 1012,8.1 | 0.32
2010-03-31,29.0,22.0,70.0,6.0,29.88,19.9,29 | 84.2,22 | 71.6,70,6 | 3.73,29.88 | 1012,19.9 | 0.78
2010-04-01,28.0,22.0,75.0,9.0,29.85,12.7,28 | 82.4,22 | 71.6,75,9 | 5.59,29.85 | 1011,12.7 | 0.5
2010-04-02,29.0,22.0,74.0,7.0,29.85,14.2,29 | 84.2,22 | 71.6,74,7 | 4.35,29.85 | 1011,14.2 | 0.56
2010-04-03,30.0,21.0,64.0,8.0,29.83,1.2,30 | 86.0,21 | 69.8,64,8 | 4.97,29.83 | 1010,1.2 | 0.05
2010-04-04,30.0,21.0,64.0,9.0,29.85,6.0,30 | 86.0,21 | 69.8,64,9 | 5.59,29.85 | 1011,6.0 | 0.24
2010-04-05,30.0,21.0,62.0,10.0,29.85,3.9,30 | 86.0,21 | 69.8,62,10 | 6.21,29.85 | 1011,3.9 | 0.15
2010-04-06,31.0,19.0,57.0,9.0,29.83,0.3,31 | 87.8,19 | 66.2,57,9 | 5.59,29.83 | 1010,0.3 | 0.01
2010-04-07,31.0,20.0,56.0,8.0,29.8,0.3,31 | 87.8,20 | 68.0,56,8 | 4.97,29.8 | 1009,0.3 | 0.01
2010-04-08,32.0,18.0,49.0,10.0,29.83,0.2,32 | 89.6,18 | 64.4,49,10 | 6.21,29.83 | 1010,0.2 | 0.01
2010-04-09,32.0,19.0,52.0,8.0,29.85,2.0,32 | 89.6,19 | 66.2,52,8 | 4.97,29.85 | 1011,2.0 | 0.08
2010-04-10,32.0,19.0,54.0,11.0,29.83,0.0,32 | 89.6,19 | 66.2,54,11 | 6.84,29.83 | 1010,0.0 | 0.0
2010-04-11,30.0,21.0,64.0,12.0,29.8,16.1,30 | 86.0,21 | 69.8,64,12 | 7.46,29.8 | 1009,16.1 | 0.63
2010-04-12,28.0,23.0,77.0,8.0,29.83,29.7,28 | 82.4,23 | 73.4,77,8 | 4.97,29.83 | 1010,29.7 | 1.17
2010-04-13,28.0,23.0,81.0,7.0,29.85,43.0,28 | 82.4,23 | 73.4,81,7 | 4.35,29.85 | 1011,43.0 | 1.69
2010-04-14,28.0,23.0,79.0,9.0,29.85,9.3,28 | 82.4,23 | 73.4,79,9 | 5.59,29.85 | 1011,9.3 | 0.37
2010-04-15,29.0,23.0,76.0,5.0,29.88,27.4,29 | 84.2,23 | 73.4,76,5 | 3.11,29.88 | 1012,27.4 | 1.08
2010-04-16,27.0,23.0,84.0,6.0,29.88,38.4,27 | 80.6,23 | 73.4,84,6 | 3.73,29.88 | 1012,38.4 | 1.51
2010-04-17,29.0,22.0,75.0,5.0,29.88,10.4,29 | 84.2,22 | 71.6,75,5 | 3.11,29.88 | 1012,10.4 | 0.41
2010-04-18,29.0,22.0,73.0,8.0,29.88,7.3,29 | 84.2,22 | 71.6,73,8 | 4.97,29.88 | 1012,7.3 | 0.29
2010-04-19,30.0,22.0,68.0,8.0,29.88,2.8,30 | 86.0,22 | 71.6,68,8 | 4.97,29.88 | 1012,2.8 | 0.11
2010-04-20,30.0,21.0,66.0,11.0,29.85,2.7,30 | 86.0,21 | 69.8,66,11 | 6.84,29.85 | 1011,2.7 | 0.11
2010-04-21,31.0,21.0,63.0,12.0,29.83,1.0,31 | 87.8,21 | 69.8,63,12 | 7.46,29.83 | 1010,1.0 | 0.04
2010-04-22,31.0,21.0,63.0,12.0,29.83,2.7,31 | 87.8,21 | 69.8,63,12 | 7.46,29.83 | 1010,2.7 | 0.11
2010-04-23,29.0,22.0,71.0,11.0,29.85,17.1,29 | 84.2,22 | 71.6,71,11 | 6.84,29.85 | 1011,17.1 | 0.67
2010-04-24,28.0,22.0,77.0,7.0,29.88,22.0,28 | 82.4,22 | 71.6,77,7 | 4.35,29.88 | 1012,22.0 | 0.87
2010-04-25,28.0,23.0,79.0,9.0,29.85,28.0,28 | 82.4,23 | 73.4,79,9 | 5.59,29.85 | 1011,28.0 | 1.1
2010-04-26,29.0,22.0,74.0,8.0,29.85,7.2,29 | 84.2,22 | 71.6,74,8 | 4.97,29.85 | 1011,7.2 | 0.28
2010-04-27,29.0,23.0,78.0,7.0,29.88,25.7,29 | 84.2,23 | 73.4,78,7 | 4.35,29.88 | 1012,25.7 | 1.01
2010-04-28,26.0,23.0,88.0,6.0,29.88,23.8,26 | 78.8,23 | 73.4,88,6 | 3.73,29.88 | 1012,23.8 | 0.94
2010-04-29,28.0,23.0,81.0,5.0,29.85,13.3,28 | 82.4,23 | 73.4,81,5 | 3.11,29.85 | 1011,13.3 | 0.52
2010-04-30,29.0,23.0,76.0,4.0,29.83,14.6,29 | 84.2,23 | 73.4,76,4 | 2.49,29.83 | 1010,14.6 | 0.57
2010-05-01,29.0,23.0,75.0,8.0,29.83,5.4,29 | 84.2,23 | 73.4,75,8 | 4.97,29.83 | 1010,5.4 | 0.21
2010-05-02,29.0,22.0,75.0,7.0,29.85,8.5,29 | 84.2,22 | 71.6,75,7 | 4.35,29.85 | 1011,8.5 | 0.33
2010-05-03,28.0,22.0,75.0,10.0,29.83,6.6,28 | 82.4,22 | 71.6,75,10 | 6.21,29.83 | 1010,6.6 | 0.26
2010-05-04,29.0,22.0,72.0,8.0,29.83,3.3,29 | 84.2,22 | 71.6,72,8 | 4.97,29.83 | 1010,3.3 | 0.13
2010-05-05,28.0,22.0,74.0,13.0,29.83,1.8,28 | 82.4,22 | 71.6,74,13 | 8.08,29.83 | 1010,1.8 | 0.07
2010-05-06,30.0,21.0,67.0,10.0,29.8,0.0,30 | 86.0,21 | 69.8,67,10 | 6.21,29.8 | 1009,0.0 | 0.0
2010-05-07,30.0,21.0,67.0,14.0,29.83,6.5,30 | 86.0,21 | 69.8,67,14 | 8.7,29.83 | 1010,6.5 | 0.26
2010-05-08,30.0,20.0,63.0,12.0,29.83,1.8,30 | 86.0,20 | 68.0,63,12 | 7.46,29.83 | 1010,1.8 | 0.07
2010-05-09,31.0,20.0,63.0,15.0,29.83,1.0,31 | 87.8,20 | 68.0,63,15 | 9.32,29.83 | 1010,1.0 | 0.04
2010-05-10,28.0,21.0,68.0,14.0,29.85,2.7,28 | 82.4,21 | 69.8,68,14 | 8.7,29.85 | 1011,2.7 | 0.11
2010-05-11,31.0,20.0,60.0,13.0,29.85,0.0,31 | 87.8,20 | 68.0,60,13 | 8.08,29.85 | 1011,0.0 | 0.0
2010-05-12,30.0,20.0,61.0,14.0,29.88,0.5,30 | 86.0,20 | 68.0,61,14 | 8.7,29.88 | 1012,0.5 | 0.02
2010-05-13,30.0,21.0,65.0,14.0,29.88,1.9,30 | 86.0,21 | 69.8,65,14 | 8.7,29.88 | 1012,1.9 | 0.07
2010-05-14,29.0,21.0,68.0,14.0,29.88,9.1,29 | 84.2,21 | 69.8,68,14 | 8.7,29.88 | 1012,9.1 | 0.36
2010-05-15,30.0,19.0,60.0,15.0,29.88,0.2,30 | 86.0,19 | 66.2,60,15 | 9.32,29.88 | 1012,0.2 | 0.01
2010-05-16,30.0,18.0,55.0,14.0,29.85,0.0,30 | 86.0,18 | 64.4,55,14 | 8.7,29.85 | 1011,0.0 | 0.0
2010-05-17,31.0,20.0,59.0,14.0,29.85,2.2,31 | 87.8,20 | 68.0,59,14 | 8.7,29.85 | 1011,2.2 | 0.09
2010-05-18,30.0,21.0,64.0,15.0,29.83,2.9,30 | 86.0,21 | 69.8,64,15 | 9.32,29.83 | 1010,2.9 | 0.11
2010-05-19,30.0,19.0,59.0,15.0,29.85,0.0,30 | 86.0,19 | 66.2,59,15 | 9.32,29.85 | 1011,0.0 | 0.0
2010-05-20,31.0,18.0,54.0,15.0,29.85,0.0,31 | 87.8,18 | 64.4,54,15 | 9.32,29.85 | 1011,0.0 | 0.0
2010-05-21,31.0,18.0,52.0,15.0,29.83,0.0,31 | 87.8,18 | 64.4,52,15 | 9.32,29.83 | 1010,0.0 | 0.0
2010-05-22,31.0,18.0,51.0,17.0,29.83,0.0,31 | 87.8,18 | 64.4,51,17 | 10.56,29.83 | 1010,0.0 | 0.0
2010-05-23,31.0,19.0,55.0,16.0,29.83,0.1,31 | 87.8,19 | 66.2,55,16 | 9.94,29.83 | 1010,0.1 | 0.0
2010-05-24,30.0,21.0,67.0,17.0,29.85,21.8,30 | 86.0,21 | 69.8,67,17 | 10.56,29.85 | 1011,21.8 | 0.86
2010-05-25,29.0,21.0,66.0,13.0,29.88,0.1,29 | 84.2,21 | 69.8,66,13 | 8.08,29.88 | 1012,0.1 | 0.0
2010-05-26,31.0,19.0,56.0,14.0,29.85,0.0,31 | 87.8,19 | 66.2,56,14 | 8.7,29.85 | 1011,0.0 | 0.0
2010-05-27,31.0,18.0,52.0,14.0,29.85,0.1,31 | 87.8,18 | 64.4,52,14 | 8.7,29.85 | 1011,0.1 | 0.0
2010-05-28,32.0,20.0,54.0,14.0,29.85,2.2,32 | 89.6,20 | 68.0,54,14 | 8.7,29.85 | 1011,2.2 | 0.09
2010-05-29,30.0,22.0,67.0,15.0,29.88,14.0,30 | 86.0,22 | 71.6,67,15 | 9.32,29.88 | 1012,14.0 | 0.55
2010-05-30,30.0,20.0,61.0,16.0,29.88,0.6,30 | 86.0,20 | 68.0,61,16 | 9.94,29.88 | 1012,0.6 | 0.02
2010-05-31,30.0,18.0,54.0,15.0,29.88,0.0,30 | 86.0,18 | 64.4,54,15 | 9.32,29.88 | 1012,0.0 | 0.0
2010-07-01,30.0,17.0,50.0,20.0,29.88,0.0,30 | 86.0,17 | 62.6,50,20 | 12.43,29.88 | 1012,0.0 | 0.0
2010-07-02,29.0,18.0,56.0,23.0,29.88,0.0,29 | 84.2,18 | 64.4,56,23 | 14.29,29.88 | 1012,0.0 | 0.0
2010-07-03,30.0,16.0,49.0,24.0,29.91,0.0,30 | 86.0,16 | 60.8,49,24 | 14.91,29.91 | 1013,0.0 | 0.0
2010-07-04,29.0,15.0,49.0,22.0,29.91,0.0,29 | 84.2,15 | 59.0,49,22 | 13.67,29.91 | 1013,0.0 | 0.0
2010-07-05,29.0,15.0,45.0,21.0,29.91,0.0,29 | 84.2,15 | 59.0,45,21 | 13.05,29.91 | 1013,0.0 | 0.0
2010-07-06,27.0,17.0,57.0,19.0,29.94,0.0,27 | 80.6,17 | 62.6,57,19 | 11.81,29.94 | 1014,0.0 | 0.0
2010-07-07,27.0,17.0,59.0,19.0,29.94,0.2,27 | 80.6,17 | 62.6,59,19 | 11.81,29.94 | 1014,0.2 | 0.01
2010-07-08,28.0,16.0,56.0,20.0,29.97,0.0,28 | 82.4,16 | 60.8,56,20 | 12.43,29.97 | 1015,0.0 | 0.0
2010-07-09,28.0,16.0,52.0,19.0,29.94,0.0,28 | 82.4,16 | 60.8,52,19 | 11.81,29.94 | 1014,0.0 | 0.0
2010-07-10,29.0,16.0,52.0,18.0,29.88,0.0,29 | 84.2,16 | 60.8,52,18 | 11.18,29.88 | 1012,0.0 | 0.0
2010-07-11,30.0,16.0,49.0,19.0,29.88,0.0,30 | 86.0,16 | 60.8,49,19 | 11.81,29.88 | 1012,0.0 | 0.0
2010-07-12,29.0,17.0,56.0,17.0,29.91,0.0,29 | 84.2,17 | 62.6,56,17 | 10.56,29.91 | 1013,0.0 | 0.0
2010-07-13,29.0,16.0,50.0,18.0,29.91,0.0,29 | 84.2,16 | 60.8,50,18 | 11.18,29.91 | 1013,0.0 | 0.0
2010-07-14,27.0,15.0,53.0,19.0,29.88,0.0,27 | 80.6,15 | 59.0,53,19 | 11.81,29.88 | 1012,0.0 | 0.0
2010-07-15,29.0,16.0,54.0,20.0,29.91,0.0,29 | 84.2,16 | 60.8,54,20 | 12.43,29.91 | 1013,0.0 | 0.0
2010-07-16,30.0,17.0,53.0,17.0,29.91,0.0,30 | 86.0,17 | 62.6,53,17 | 10.56,29.91 | 1013,0.0 | 0.0
2010-07-17,30.0,17.0,52.0,20.0,29.91,0.0,30 | 86.0,17 | 62.6,52,20 | 12.43,29.91 | 1013,0.0 | 0.0
2010-07-18,29.0,18.0,56.0,22.0,29.97,0.0,29 | 84.2,18 | 64.4,56,22 | 13.67,29.97 | 1015,0.0 | 0.0
2010-07-19,28.0,17.0,56.0,19.0,30.0,0.4,28 | 82.4,17 | 62.6,56,19 | 11.81,30.0 | 1016,0.4 | 0.02
2010-07-20,29.0,16.0,52.0,21.0,29.94,0.0,29 | 84.2,16 | 60.8,52,21 | 13.05,29.94 | 1014,0.0 | 0.0
2010-07-21,28.0,15.0,49.0,20.0,29.91,0.0,28 | 82.4,15 | 59.0,49,20 | 12.43,29.91 | 1013,0.0 | 0.0
2010-07-22,28.0,15.0,49.0,19.0,29.94,0.0,28 | 82.4,15 | 59.0,49,19 | 11.81,29.94 | 1014,0.0 | 0.0
2010-07-23,29.0,15.0,46.0,19.0,29.94,0.0,29 | 84.2,15 | 59.0,46,19 | 11.81,29.94 | 1014,0.0 | 0.0
2010-07-24,29.0,15.0,45.0,22.0,29.94,0.0,29 | 84.2,15 | 59.0,45,22 | 13.67,29.94 | 1014,0.0 | 0.0
2010-07-25,26.0,16.0,55.0,19.0,29.94,0.3,26 | 78.8,16 | 60.8,55,19 | 11.81,29.94 | 1014,0.3 | 0.01
2010-07-26,27.0,16.0,56.0,18.0,29.94,0.0,27 | 80.6,16 | 60.8,56,18 | 11.18,29.94 | 1014,0.0 | 0.0
2010-07-27,29.0,15.0,48.0,18.0,29.97,0.0,29 | 84.2,15 | 59.0,48,18 | 11.18,29.97 | 1015,0.0 | 0.0
2010-07-28,30.0,15.0,45.0,20.0,29.94,0.0,30 | 86.0,15 | 59.0,45,20 | 12.43,29.94 | 1014,0.0 | 0.0
2010-07-29,28.0,16.0,55.0,19.0,29.88,0.0,28 | 82.4,16 | 60.8,55,19 | 11.81,29.88 | 1012,0.0 | 0.0
2010-07-30,29.0,15.0,50.0,18.0,29.91,0.0,29 | 84.2,15 | 59.0,50,18 | 11.18,29.91 | 1013,0.0 | 0.0
2010-07-31,29.0,15.0,49.0,17.0,29.91,0.0,29 | 84.2,15 | 59.0,49,17 | 10.56,29.91 | 1013,0.0 | 0.0
2010-08-01,29.0,14.0,45.0,17.0,29.94,0.0,29 | 84.2,14 | 57.2,45,17 | 10.56,29.94 | 1014,0.0 | 0.0
